date,portfolio_value,cash,positions,total_pnl
2025-11-17,99838.26,24878.03,6,-6928.26
2025-11-18,98210.42,24878.03,6,-6928.26
2025-11-19,98566.95,24878.03,6,-6928.26
2025-11-20,95623.28,24878.03,6,-6928.26
2025-11-21,97291.79,24878.03,6,-6928.26
2025-11-24,100139.97,24878.03,6,-6928.26
2025-11-25,101380.25,24878.03,6,-6928.26
2025-11-26,101663.3,24878.03,6,-6928.26
2025-11-28,102217.66,24878.03,6,-6928.26
2025-12-01,101887.92,24878.03,6,-6928.26
2025-12-02,101662.91,24878.03,6,-6928.26
2025-12-03,100860.1,24878.03,6,-6928.26
2025-12-04,99669.03,24878.03,6,-6928.26
2025-12-05,100996.48,24878.03,6,-6928.26
2025-12-08,101188.4,24878.03,6,-6928.26
2025-12-09,101429.1,24878.03,6,-6928.26
2025-12-10,103285.96,24878.03,6,-6928.26
2025-12-11,102573.94,24878.03,6,-6928.26
2025-12-12,100422.59,24878.03,6,-6928.26
2025-12-15,100702.77,24878.03,6,-6928.26
2025-12-16,99869.79,24878.03,6,-6928.26
2025-12-17,98807.26,24878.03,6,-6928.26
2025-12-18,101888.56,24878.03,6,-6928.26
2025-12-19,104481.52,24878.03,6,-6928.26
2025-12-22,106088.89,24878.03,6,-6928.26
2025-12-23,106314.72,24878.03,6,-6928.26
2025-12-24,107433.8,24878.03,6,-6928.26
2025-12-26,107264.25,24878.03,6,-6928.26
2025-12-29,108143.5,24878.03,6,-6928.26
2025-12-30,107851.92,24878.03,6,-6928.26
